Name,SPDR S&P 500 ETF Trust (SPY),iShares Core S&P 500 ETF (IVV),Vanguard S&P 500 ETF (VOO),Vanguard Total Stock Market ETF (VTI),Invesco QQQ Trust Series I (QQQ),Vanguard FTSE Developed Markets ETF (VEA),Vanguard Growth ETF (VUG),iShares Core MSCI EAFE ETF (IEFA),Vanguard Value ETF (VTV),Vanguard Total Bond Market ETF (BND),iShares Core U.S. Aggregate Bond ETF (AGG),iShares Russell 1000 Growth ETF (IWF),iShares Core S&P Mid-Cap ETF (IJH),iShares Core S&P Small Cap ETF (IJR),Vanguard Dividend Appreciation ETF (VIG),Vanguard FTSE Emerging Markets ETF (VWO),iShares Core MSCI Emerging Markets ETF (IEMG),Vanguard Total International Stock ETF (VXUS),Vanguard Information Technology ETF (VGT),Technology Select Sector SPDR Fund (XLK)
Symbol,SPY,IVV,VOO,VTI,QQQ,VEA,VUG,IEFA,VTV,BND,AGG,IWF,IJH,IJR,VIG,VWO,IEMG,VXUS,VGT,XLK
Type,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF ,ETF 
Jurisdiction,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US,US
Currency,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD,USD
20100930,0.0895541477314705,0.0882385403057893,,0.0946368085296922,0.131728055948682,0.0965691394070607,0.107739691607747,,0.0757281425977023,-4.88126242119691E-05,7.26231813814593E-05,0.105662132231756,0.112701231450933,0.112569143435975,0.0831627249944693,0.114215552871039,,,0.126646543760746,0.116636741306424
20101029,0.0382023396728812,0.0384317710262225,0.037753755261271,0.0402605558150317,0.063378916500878,0.0405558183776733,0.0518468779222976,,0.0273100279898641,0.00319059342475092,0.00152259684120382,0.0490560735109302,0.0340910762178568,0.0424775184287165,0.0283252241788827,0.0310166218204995,,,0.0640286989687786,0.0577751406824818
20101130,0,-0.000673330972407404,-0.0011080538369298,0.00510541436883782,-0.00172473002952156,-0.0489973878159263,0.00985791831513083,,-0.00619625165702009,-0.00681417027554054,-0.00834879540446998,0.0113196547316683,0.030310247051607,0.0381491863254058,0.00299405554056964,-0.0283763859027023,,,-0.00946606181782095,-0.0164267246366407
20101231,0.0668522558722526,0.0678059550277748,0.0692097115434469,0.069593943478343,0.0475713261923212,0.0844647796899125,0.0553702615757892,,0.0797251507794656,-0.010205836039863,-0.00675486997346608,0.0544173659147729,0.0666039692749652,0.0758018135570946,0.0534546615114668,0.0756988466116184,,,0.0559872369170469,0.0555561540731924
20110131,0.0233000213843648,0.0229696040994232,0.0222341802360999,0.0204837702312977,0.0282773306212607,0.021576413644343,0.0187240481033026,,0.0285019885108264,0.000871701066907038,-0.000849720933315146,0.0242753266600633,0.0180835041992042,0.00116829581410727,0.0142506649799932,-0.0344753000763812,,,0.0393369146040254,0.0317587717358452
20110228,0.0347376503938725,0.034611061175128,0.0346642636476215,0.0369752096697815,0.0316073218205799,0.0365554741501317,0.0276486923356838,,0.0402915252616036,0.00293396997808015,0.00290429156518046,0.034271103518928,0.0455976311849071,0.0443472435241266,0.0340951040473492,-0.00172070547705061,,0.023255819371951,0.0243977830163147,0.0219313935127927
20110331,0.000119931638965731,-2.53307527967594E-05,2.37727999548021E-05,0.00418544933546672,-0.00448285658836256,-0.0250217059724345,0.00268190858014128,,-0.000327664636154856,-0.00147208438552982,-0.00223124749035675,4.73703881083143E-05,0.0248516609535643,0.0293931384532342,0.0106101041738016,0.0547296822690895,,-0.00254737781182124,-0.0193890759339256,-0.0155093719606063
20110429,0.0289612759788338,0.0295465237276882,0.0293633189080071,0.0289623304563627,0.0287308730331304,0.0619135806923321,0.0309487147826477,,0.0296190562694809,0.0146376498153924,0.0156756853136879,0.0329087975662776,0.0271498623431372,0.0262368820334868,0.0349485530689768,0.0337075385280552,,0.0518564478910173,0.0305150111830892,0.0260935083299798
20110531,-0.0112142228494071,-0.0119026568827635,-0.0116988973581275,-0.0106080939587057,-0.0121871070164473,-0.0270064960886975,-0.00724079884004636,,-0.0136983343988193,0.0118037866515919,0.0123982615460889,-0.0110472432237125,-0.0130186221201776,-0.00861042073785501,-0.012706986380136,-0.0294468443647189,,-0.0300651403235205,-0.0181298161748992,-0.0104710346982785
20110630,-0.0168699477717849,-0.0167727612778686,-0.0168117159820033,-0.0179960302381879,-0.0202547516602971,-0.0121917532345239,-0.0139595527198325,,-0.0212172508817759,-0.00375639257853588,-0.00445203149500928,-0.0144080673310621,-0.0212336519070542,-0.0183738886826071,-0.00774956278282191,-0.00997743080608382,,-0.0121294299610949,-0.0252345398166179,-0.0248328362805358
20110729,-0.0200043573481333,-0.0197098027587315,-0.0205500941183413,-0.0226607590264517,0.0166520876133718,-0.0238970079692811,-0.00726534455443928,,-0.034968736327234,0.0162712304304369,0.0168667788502521,-0.00944511527624281,-0.0363354452554203,-0.0316424077808852,-0.0346490922297707,-0.00616990345999446,,-0.0175403031956827,-0.0014207109196982,0.00427986717024287
20110831,-0.0549758349845206,-0.0552346167421148,-0.0551606782482364,-0.0608827151705663,-0.0506899565837692,-0.0858218593501478,-0.0566801262032576,,-0.0589758144932446,0.0165896006999478,0.0152041121169513,-0.0535774777404016,-0.0699947614376054,-0.077887223152227,-0.0320076146810963,-0.090852761456737,,-0.0845074757415627,-0.0641794383188015,-0.0530800729073326
20110930,-0.069420576526029,-0.0678450766948713,-0.0678563254638115,-0.0757200012202164,-0.0449079433126031,-0.113302246800865,-0.0737564883662085,,-0.0684946934384095,0.0066474387309563,0.00770605514468303,-0.0726884085466597,-0.106011814871488,-0.103027468249738,-0.0625323406271157,-0.184383953655514,,-0.126543736455732,-0.041215957903021,-0.0306959816058355
20111031,0.10914686882176,0.106518131788527,0.107418858577165,0.11365237470809,0.104019826574047,0.097577415433894,0.116017018533027,,0.102656873401764,0.001125327552709,0.00126500033437216,0.108026014180936,0.13668422406994,0.149128867388796,0.0959800506732376,0.159083885784305,,0.102456594715786,0.122797447370937,0.102118405628791
20111130,-0.00406377583311046,-0.00317960169995113,-0.00296572934973638,-0.00373364447914881,-0.0269198994366238,-0.0208647706844977,-0.00208207244949632,,-0.00558947710429802,-0.000599641194397371,-0.0033076269099932,-0.00102989837688805,-0.00236946682172112,0.0062433549752845,0.0187128060183679,-0.0170958530323035,,-0.0211526473335105,-0.0199277826922647,-0.0149937674938369
20111230,0.0104485167261932,0.0106751778194751,0.0112616370844001,0.0097710209530022,-0.00614173418231956,-0.0213730094665003,-0.00500984697455542,,0.0253639157186878,0.0118039468996485,0.0135665415750685,-0.0028800679542369,-0.00526706605327443,0.0126107472689607,0.0100247728740923,-0.0416119417371427,,-0.0297683433915901,-0.00970814092224448,-0.0022893886282791
20120131,0.0463745411377592,0.0461259163404062,0.0447346665402115,0.0506996405642586,0.0841838636722962,0.0561542001300441,0.0628240393690915,,0.0346727980886536,0.00634362144225431,0.00725683709672387,0.0603912974387288,0.0660879216240313,0.065885461682567,0.0259834315099565,0.107824780167287,,0.0733495315895254,0.0791917822014743,0.0620829323818084
20120229,0.0434054621915156,0.0421191209061671,0.0428192457887757,0.0421846339350065,0.0641005537877861,0.0488407409758513,0.0478366506031869,,0.0388510571520986,0.000406061089114784,-0.000135433411567631,0.0471605083833826,0.0452890905614298,0.0217035110632053,0.0276440957064707,0.0543350155769802,,0.0455582628991782,0.0697567276529081,0.0710319486168232
20120330,0.0321635172920249,0.0329643688205752,0.0330264528865136,0.030676546971621,0.050530281928483,0.00327212064012849,0.0346860304717818,,0.0284324653278545,-0.00507779743501635,-0.00572958028518544,0.0327891087797216,0.0189368848851072,0.0289731518833567,0.0209172147971441,-0.0259912913633874,,-0.00544678894389072,0.047000655312595,0.0451416046491935
20120430,-0.00667527740268892,-0.00658592285729454,-0.00636952080152553,-0.00636572774385247,-0.0116949394155381,-0.0238022609775588,-0.00295901197056236,,-0.00918875876115877,0.0110359679242953,0.00905910829194823,-0.00121058076671132,-0.0036287969526867,-0.0136286675473059,-0.003415603555039,-0.0209342155043164,,-0.0208104611476709,-0.0199514489632239,-0.01127313912633
20120531,-0.0600558135136439,-0.060094268073471,-0.0600378207070923,-0.0622558979534933,-0.0704013549447534,-0.111680121347488,-0.0628887919878122,,-0.0591424580475701,0.00931591729719328,0.0107826228740742,-0.0642423356889819,-0.0640297071715316,-0.062574670925396,-0.0437021542474636,-0.106672862355589,,-0.108277322796932,-0.081843022052157,-0.0633803632886432
20120629,0.0405809859798563,0.0420768961811662,0.0413583414663983,0.0404511951030542,0.0362143659749927,0.0698072345933851,0.0288454575909585,,0.0477458621167515,0.000663756804627269,-0.000197445714107514,0.0274964485707509,0.0209439843284118,0.0423787063097292,0.0217461621090884,0.050236429602061,,0.0597090433177245,0.0296625766732037,0.0326372435953259
20120731,0.0118296633039077,0.0124318601004032,0.0120422176131636,0.00875181680322856,0.00997530896404864,0.00253390974032586,0.0122042651917626,,0.0117983713559608,0.0123168987336346,0.0136203418974246,0.0110710286317131,-0.0022301126821469,-0.00777939425886043,0.0195800867243243,0.00200345817377157,,0.00307715319735569,0.00523776534848985,0.0184477371256573
20120831,0.0250523554555748,0.0247742567100562,0.0250674975172369,0.0270230136930252,0.0518517044455285,0.0328594447082535,0.0339917211138074,,0.0148409839572827,0.00161138684727447,-1.8815165736541E-07,0.0325354713470729,0.0349086851409603,0.0389271093494021,0.0190312524482752,0.00249962684132265,,0.025962195702357,0.0512377372163255,0.0420368841944947
20120928,0.0253515373067188,0.0233154186072675,0.0255168748849768,0.0249137462826108,0.00888441768571768,0.0263025958929977,0.0205688608735859,,0.0289635850705436,0.00181142357617548,0.0026669561694046,0.0142990806712075,0.0179959793266526,0.0230343510952498,0.0186821585003163,0.0531026302817843,,0.0340854315329395,0.0106018833739234,0.0153281989800658
20121031,-0.0181987012829986,-0.0202214904248251,-0.019569070083048,-0.0180585783009383,-0.0527929929580242,0.0106446666550355,-0.0313532790389206,,-0.00391679252496335,-0.0010123841845906,-0.000472318158916241,-0.0292354395746461,-0.00749841311894617,-0.0227067419461973,-0.01256705675086,-0.00551251309206291,,0.00814248372530479,-0.0649868022635196,-0.0635745576836751
20121130,0.00565948650749015,0.00869388455674724,0.00572481360982224,0.00774354415726752,0.0130870260749993,0.0270841080452142,0.0202479248374729,0.0255498394268985,-0.00735169112443534,0.000588681802830005,0.00270645851567575,0.0174516650507654,0.022258217892942,0.0130109556999787,0.0144239913991822,0.0127742171908243,0.0159651074545517,0.0206417747620684,0.0158825877801476,0.0090060098128224
20121231,0.00893470514429118,0.00944133023956262,0.0101342948288068,0.0129282056348301,-0.00466936579360355,0.0424417188903052,0.000715999181542415,0.0419593201097273,0.0211477780864842,-0.0087639241439732,-0.00245191196895522,0.000259530198778002,0.0215941391319412,0.0314132782272374,0.00475492492150775,0.0706705295438126,0.0678261524651496,0.048869128537329,0.00308426254401062,-0.00391437183869414
20130131,0.0511901758329161,0.0511386765832207,0.0516947143066879,0.054175975126588,0.0267155602675653,0.0383193158445629,0.0439727553222078,0.035988206835589,0.0636054700420892,-0.00690172069217154,-0.00621208769747805,0.0422967419765439,0.0727633470989177,0.0581300974972119,0.0592580165162353,0.000674263543500864,-0.00229843300943688,0.0240067703963005,0.0221386075472627,0.0190640960935455
20130228,0.0127587248619414,0.0135581736064048,0.0132729310255624,0.0128152669568631,0.00343970807153338,-0.0114815346040883,0.00834374039526153,-0.0100604939659312,0.013111631668064,0.00535470402416194,0.0059090703483824,0.0108408565629778,0.00852417772960301,0.0141579045418652,0.0115690658720993,-0.0235641282267507,-0.0153612075355041,-0.0114108235400803,0.00523786353783606,0.00782321337612379
20130328,0.0379713406212212,0.0367732398058509,0.036124423356098,0.0394851363421811,0.0302478041434742,0.0119207181632424,0.0375093344699382,0.0157238388227812,0.0404441292275102,0.000789773920451875,0.000985161833061854,0.0377100152255923,0.0490249506262726,0.0415106741022071,0.0338836829202678,-0.0126649297444793,-0.0101404498785964,0.00935650829479839,0.0266159791935872,0.0257769315237211
20130430,0.0192124870031587,0.0196363305570069,0.0209383923345754,0.0160573435231093,0.0253732916581351,0.0521545725299484,0.0161268467559648,0.0477627278283459,0.0221273476262667,0.0101518474216265,0.00968614358796494,0.0211572347892537,0.0059960680612503,-0.00160804254079039,0.0167430965583448,0.0200467665898816,0.0139872587825785,0.035021828009147,0.0053499198907363,0.0175090850731405
20130531,0.0236093854768606,0.0239952067342379,0.0232426492346422,0.0244348641246048,0.0357745574952171,-0.0297415554116727,0.0173947972580939,-0.0322522167403592,0.0258283314961589,-0.0192574753143155,-0.0200108119856992,0.0193474008123393,0.0222016274544212,0.0432583703547014,0.0115268497475312,-0.0507310762648071,-0.0437146795438591,-0.0330314193382126,0.0424342119842156,0.0279221342755047
20130628,-0.0133440863543221,-0.0158520714834672,-0.0150776418195321,-0.014367383907583,-0.023952388652835,-0.027951406999073,-0.0214620980036173,-0.0273546147463292,-0.0102770626997238,-0.0164777467309085,-0.015655145488838,-0.0208641255227268,-0.0200987926983394,-0.0010764628914165,-0.0151508528527317,-0.0535487766257558,-0.0555303926848058,-0.0359342892504274,-0.0316754398841416,-0.0289172352610173
20130731,0.0516767563635294,0.053890936318908,0.0530410905019529,0.0574572289830595,0.063140185025127,0.051966091419493,0.0557894102651606,0.055771697901285,0.0538380692823612,0.00380407937003535,0.00269093729180159,0.055459021089509,0.0651079590949737,0.0685414321936149,0.0540788262998773,0.00696085848273365,0.0104213785096001,0.0461912876642785,0.0544737604392711,0.0372668163814258
20130830,-0.0299925382923989,-0.030374629754937,-0.0308173391057692,-0.0303129910365711,-0.00395942558595241,-0.0160210020394703,-0.0185428563735146,-0.0167495839981213,-0.0367718695789814,-0.00858340016320103,-0.00826337788426679,-0.0175238552481546,-0.0396677648483638,-0.0233158824749096,-0.0356835836597891,-0.0343063722436244,-0.0249248377770312,-0.0194599566891301,-0.00435835340476976,-0.0104004979466842
20130930,0.0316465065894307,0.0323914016124114,0.0338973457185903,0.0389705663996551,0.0483214494638142,0.0785049364149915,0.048223563172604,0.0789967575379922,0.0228645652028783,0.01113826981917,0.0112068922944397,0.0443554041962848,0.0546201234792743,0.0615189562767751,0.0397055640088137,0.0727503453877261,0.0720585075956115,0.075075490039676,0.0390113640440668,0.0253213917945403
20131031,0.0463069064211368,0.0461216083374896,0.0446752851980927,0.0426702066732936,0.0495694594645519,0.0320869545026494,0.0425486186157316,0.0338307623791405,0.0458518024210017,0.00857473347850202,0.00832568696206071,0.0441176953811191,0.0354439420767763,0.0357711946291588,0.0416602465502822,0.0433590751301238,0.0409039972483476,0.0366900147834872,0.0365556067515107,0.0502497796467889
20131129,0.0296377224552813,0.0298263475569327,0.0299600538778062,0.0270269639142988,0.0355119037512808,0.00660932411485038,0.0238068201568891,0.00553778896709978,0.0317851659938744,-0.00294242994660054,-0.00250640894998444,0.0274340968520548,0.014703570669979,0.044791031625766,0.0231695689932547,-0.00931492893818298,-0.00572648033870526,0.00134622044465327,0.0356241785430278,0.0309064422206904
20131231,0.025926496216522,0.0256385395965781,0.0263733995144129,0.0273347512773607,0.0292707795648635,0.0189818035717275,0.0342255976471368,0.023670766102091,0.02095290542635,-0.00636817847336735,-0.00556809433580363,0.0284772093803025,0.0296748492617158,0.0137447870670353,0.0196285810911099,-0.00284550564663399,-0.00128844302434106,0.0152339107795956,0.044849205931808,0.0353468002136548
20140131,-0.0352482404603878,-0.0349043177572597,-0.0352943337023764,-0.0316930412086421,-0.0192134664127139,-0.0520635066391961,-0.0305213398416878,-0.0487081461983532,-0.0369162774869183,0.0154902099541061,0.0154098687114226,-0.0290865944465524,-0.0218965683065848,-0.0370203641921026,-0.0501064605304825,-0.0843462890205877,-0.0799036391638057,-0.0540284344827209,-0.0234530547465221,-0.0257416992034494
20140228,0.045515533336167,0.045598873957174,0.0456552846014873,0.0486651988748585,0.0515245070881696,0.0594785946892116,0.0560913101094222,0.0608890546066918,0.039690520326209,0.0046969967811239,0.00376385374723553,0.0512882176484457,0.049816723514724,0.0440580123792813,0.0489716878063946,0.0323870408540361,0.0338206782930108,0.05590324759571,0.0486048226223903,0.0439403339391573
20140331,0.00829532535117661,0.00874366637252422,0.00880383397314155,0.0050935139171604,-0.0273359923961396,-0.00353407962551044,-0.0158994604729045,-0.00423959116680028,0.0268856003537741,-0.00169685532606145,-0.00148058333593215,-0.0102940115191,0.00373366103320527,0.00666828477628356,0.00790157386104728,0.0462731446047775,0.0358801108912798,0.0049296258139182,-0.00174493642431439,0.00430201095041927
20140430,0.00695175167501927,0.00744136131302997,0.00723687482591262,0.000615583976487644,-0.00319388468034831,0.0157496354665199,0.000428186840065292,0.0117898302810182,0.0085774888870942,0.00802471347092992,0.00821699481526039,0.00069330708560833,-0.0157853984594808,-0.0273288424916457,0.0101026955357439,0.00887131721863721,0.0097799259937299,0.0126437536726496,-0.00874030228222133,0.00275149324500323
20140530,0.0232063361189265,0.0228448004112887,0.022944686885074,0.0210191206437409,0.0448564185194382,0.0176531822102606,0.0357144601880683,0.0160219379043309,0.0138363048424517,0.0105312447436414,0.0117902783970985,0.0303695766666558,0.0172210462015343,0.0015866516873746,0.0160546732690965,0.0310213740464864,0.0280469225393114,0.019295860729543,0.0343876356089021,0.0375853875943133
20140630,0.0206445428959174,0.0208600299081028,0.0208892384010852,0.0262123068483806,0.031238449609466,0.0103567046315041,0.0239167479952038,0.00959807210106378,0.0191714129630316,0.000839886906243148,-0.000575723342939427,0.0190522991807607,0.0424373512428145,0.0476374300750191,0.0148466827149745,0.031730104604119,0.0234776529461069,0.0188121821386291,0.0313268465770997,0.0186889738865756
20140731,-0.0134371162663642,-0.0139595932542507,-0.0137660324917541,-0.0199469074091944,0.0118197832810092,-0.0237142801380231,-0.0155710986732047,-0.0257190791549662,-0.0119827440193181,-0.0027793295609112,-0.00250897185118315,-0.0150449791209786,-0.0441714536578162,-0.0555806149743151,-0.0330979345094233,0.0136797487320062,0.0100580032869995,-0.0173144200179335,0.00516567932059631,0.0169491429041302
20140829,0.0394632144608913,0.0396913856518102,0.0397270596158552,0.041507750082515,0.0500947157258134,0.00264520290166414,0.0460144464735746,0.00197976793046495,0.0343836971898452,0.0114149539690172,0.0114965186956606,0.0450521829875199,0.050453648498711,0.0425091464377863,0.0364865334056328,0.0384264889081809,0.0333205334061186,0.0116215265811854,0.0425532210770736,0.0328205478050279
20140930,-0.0137959536415589,-0.0137212550557166,-0.013806287318849,-0.0209663742091113,-0.00756674896550102,-0.0415273749674831,-0.0183284392489413,-0.0410012023591405,-0.0127848833418262,-0.00571624033265561,-0.00614864909973367,-0.0144302969816269,-0.0450965845619589,-0.0521210234547919,-0.0100712742437613,-0.071657655403513,-0.0726463664703955,-0.0500453939280734,-0.0133097784362982,-0.00517056777384162
20141031,0.0235506534396792,0.0238577412438088,0.0240321110812194,0.0274595318792385,0.0264197701075099,-0.00352194671204442,0.0299990936294301,-0.00291887048707451,0.0179798809442631,0.00722763689541295,0.0106407588813626,0.0254285829921668,0.0353954747681511,0.069127435525139,0.0265107419481712,0.0222968418961804,0.00779384752836942,-0.000784279534378984,0.0190849004785314,0.016040002590503
20141128,0.0274720731847242,0.0275384074935752,0.0275785325379763,0.0248030002986635,0.0454634515435572,0,0.0305861622650714,-0.000172174779689116,0.0246796710899153,0.00831049690160701,0.00657097272412166,0.032886081569091,0.018929285822807,-0.00188312638534072,0.0321557928128402,-0.0110224970863063,-0.0128892220078567,-0.00510191992178299,0.0499066946079865,0.0481009121702074
20141231,-0.0025366027010324,-0.00296960145755232,-0.00857782533159523,-0.000383138848134013,-0.0224060988925041,-0.0376975920909763,-0.00951159037998417,-0.0376442966985507,0.00355336324195066,0.000568579028801697,0.00147605147636809,-0.011093837723975,0.00834397630493244,0.0289152329414484,0.00120022041120116,-0.0468035047064905,-0.0417680348511549,-0.0386994041598517,-0.0242805732671184,-0.0217676559023903
20150130,-0.0296293115270479,-0.0290036432952931,-0.0287156847997401,-0.0273585450909164,-0.0208231364030292,0.0071277504399887,-0.0152310926899135,0.00849602939386407,-0.0409522123604276,0.0240374344576113,0.0205228962900019,-0.0146428144215135,-0.0112568659910711,-0.0358582207796675,-0.0337603749416845,-0.00199884407743212,-0.000212463929803897,0.00268927396408292,-0.0351265840456829,-0.035066617127157
20150227,0.0562045190099316,0.0564541618941294,0.0557954350095551,0.0574200940134546,0.0722059076434016,0.0615987472562807,0.0624510752283265,0.0629143345217718,0.0530675121876454,-0.0130669147876852,-0.00894854605929685,0.0659167126559295,0.0508486777277297,0.0601073073817358,0.0558532489863124,0.0465701934353113,0.0421097114109756,0.0577677649568045,0.0833250922104067,0.0799497920780459
20150331,-0.0157054756043015,-0.0159706105974497,-0.0157074522186274,-0.0116289422251307,-0.0235900502939753,-0.0121834418713046,-0.039296241407198,-0.0136593053581916,-0.0132686718034766,0.00545102458415547,0.00374785668357513,-0.0117525532668776,0.0133543290067897,0.0160014690102355,-0.0226844180460856,-0.0205527453932525,-0.0136734362062874,-0.0149271837359967,-0.0246315343165485,-0.0343550760471599
20150430,0.00983371586753745,0.00971935453137385,0.0100424620733235,0.00615396053972983,0.0192237412051119,0.0386647621066387,0.0281046346626677,0.037271392868792,0.0127834538541187,-0.00323357449695327,-0.00322814926945136,0.00545897761576653,-0.014212226435238,-0.0230450770102201,-0.0021124878832639,0.0741372967837382,0.0726253060306652,0.0480633614675239,0.0128613603509988,0.0275091460761843
20150529,0.0128560616193056,0.0130096153522421,0.0125063852170595,0.012973525227943,0.0224843254175073,-0.000483729174398984,0.0147837330391971,0.00313170205233892,0.0117968808157072,-0.00496707234634364,-0.00437425312078132,0.0131710429856826,0.0166865875128623,0.0145694180147047,0.00958934845317105,-0.0355354012170532,-0.0364579503683088,-0.00909603994182051,0.0249332109746319,0.0185536473695422
20150630,-0.0203121723085229,-0.0198168421938918,-0.0194696872867505,-0.016748630502232,-0.0248407759944423,-0.0291076964985197,-0.016493717306019,-0.0261673979986864,-0.0222889936101231,-0.0111227796277561,-0.0107663624664904,-0.0174657036207124,-0.0123477491071,0.0105732853689382,-0.025357901099579,-0.0255310696068637,-0.0294632904597845,-0.0273157607391297,-0.0393382137874422,-0.041128740383402
20150731,0.0225895817193162,0.0219092206592624,0.0217644263419048,0.0170063131415923,0.0455776075059406,0.0146277422305372,0.0326951709951528,0.0162949737208964,0.0100768794336865,0.00879218103981194,0.0086214779575513,0.034105862860462,0.000200019825364661,-0.00831351268306368,0.0216338788269266,-0.0626225961127509,-0.0655705884152293,-0.00556371869438499,0.0226864888477942,0.0285027470040278
20150831,-0.0609502752003258,-0.0614375581725771,-0.0613631222042397,-0.0609152773189646,-0.0682447786401448,-0.0723339220415649,-0.0629580539881613,-0.0690294680734568,-0.0584324624752909,-0.00246158119702977,-0.00335815725635657,-0.0610601841106174,-0.0559964112524042,-0.0519247071158416,-0.0586691472538693,-0.0986428952466741,-0.0935619529371469,-0.0743252840837134,-0.0579894588253461,-0.0551907077091404
20150930,-0.0255160921567974,-0.0249814760996815,-0.0246557240124093,-0.0292296591343586,-0.022072777353737,-0.0408035003826541,-0.0286131381225849,-0.0426032180200235,-0.0253729502081901,0.00809595092339799,0.00811408712485395,-0.0260574725611962,-0.0316286372971862,-0.0352721050625675,-0.0183706929251528,-0.0288164251313976,-0.0196608444495237,-0.0385040220862313,-0.0133387469293418,-0.0137183122256303
20151030,0.0850600127227532,0.0847903507087044,0.0845140449317583,0.0791125000237625,0.113698480041871,0.0673402517389414,0.089739838642269,0.0638134797742147,0.0764823256222671,0.000293706572085162,0.000685658890291485,0.0869891254857908,0.0556325092571144,0.0608052447665544,0.0673992468349141,0.0528858735967157,0.0614186939434529,0.062499501978313,0.104599669185183,0.105063482182821
20151130,0.00365501625929543,0.00392265420650451,0.00425082217034123,0.00600790467414303,0.00608850171195763,-0.00762341957983448,0.00146378779536627,-0.00605189741371071,0.00544653033803488,-0.00393232852087177,-0.00389039405477154,0.00306668622822404,0.0135222630824849,0.0269791293527648,0.00266752275086324,-0.0229621858544687,-0.0229096699384451,-0.0131655903098855,0.0118596022150195,0.00710172264692788
20151231,-0.0172824053785668,-0.0173284024350578,-0.0173825643598243,-0.0212345904669402,-0.0159475586311632,-0.0213365320272771,-0.024241573199924,-0.0182975343830274,-0.0114356204652031,-0.001762221107528,-0.00191744541578742,-0.0151980546674088,-0.0421276278189714,-0.0473558507349568,-0.00867929968555448,-0.0343677006426223,-0.034596785248139,-0.0216768885960962,-0.0275338285734237,-0.0208113416088503
20160129,-0.049786720364081,-0.0500319392729001,-0.0491090769872314,-0.0572385191041561,-0.0691044172068389,-0.055283099091764,-0.0600620471742319,-0.0570065161768465,-0.047595765069767,0.0120104687470828,0.0124063481036985,-0.0567952694430461,-0.0559142414627505,-0.061575143453207,-0.0228901648218023,-0.0574747529399177,-0.0520435840469221,-0.0545335986608742,-0.0587309848232993,-0.0371235658436446
20160229,-0.000825893312330961,-0.000565158060443327,-0.00208148619601312,-0.000101663595974189,-0.015653634589891,-0.0308446868375025,-0.00400004235037288,-0.0315909875153881,0.00103088587608302,0.00850951026561742,0.00887058860089374,0,0.0131527962430043,0.0109356502315858,0.0113183362618325,-0.0032437570596644,-0.00964111538489343,-0.024618901114998,-0.00971258412361653,-0.00654692352827457
20160331,0.0672660560613596,0.0624132682649736,0.0687334530920802,0.0710987282805275,0.0685264649452699,0.0719097799698387,0.0720289059378572,0.0700763188163933,0.0669867841387881,0.00883279278637317,0.00874718111085526,0.0673389298353073,0.0860277826015738,0.0817217488896633,0.0627658592328075,0.127207548796702,0.125473373446424,0.0832846876332343,0.0892059167763224,0.0882164820782001
20160429,0.00394096587990633,0.00391984543511947,0.00350064938313088,0.00658264055739899,-0.0318681404662611,0.0231324745461683,-0.00789079699071515,0.0199473178864382,0.0151717552381716,0.00402930242309219,0.00254946269083556,-0.00922015376675334,0.0113738952011253,0.0119925643921552,-0.00332270256856826,0.0101214576351385,0.00672725362704374,0.0215941898582457,-0.0467449795624985,-0.050270073297656
20160531,0.0170114821026195,0.0169189880606671,0.0175454489130373,0.0173444981591415,0.0437000315500074,-0.00299665746455402,0.0249026234111567,0.00129147879515168,0.010640746071438,-7.23565428256689E-05,0.000135581479639546,0.0196236928831206,0.0232460021931022,0.0160638393405308,0.00950840894126581,-0.0323507870102986,-0.0341287711845569,-0.00980624873254588,0.0534427427786097,0.048895633840641
20160630,0.00347622141043269,0.0025355070107127,0.00322274269398326,0.00273450117003393,-0.0227798628994308,-0.0205967991399062,-0.00661369453567384,-0.0259869190138598,0.0112540082044883,0.0201990881471525,0.0193514149681326,-0.00436467803895013,0.00521135901664827,0.00705494292420172,0.0237550661061772,0.0492364971385253,0.0434178446973372,-0.00912885342958214,-0.0232018600058022,-0.0137774944439577
20160729,0.0364712386702073,0.0373871773942458,0.0368365945226878,0.0397532800414673,0.0715077787712506,0.0415725758758092,0.0478544287123812,0.0418193658683239,0.0281207650670954,0.005989399285109,0.00544471906381494,0.0475697160006747,0.0414349786474315,0.0499098386304397,0.0229459955243549,0.051376847253243,0.0509081481623102,0.0451889392648119,0.075730820989715,0.071017002643943
20160831,0.0011974266278092,0.00128228443904677,0.00120434205265507,0.00206427253202457,0.0105008416041124,0.00407268390290283,-0.00311568616127833,0.0038842226995357,0.00675259280750717,-0.00313714926469932,-0.00215425922305235,-0.0051568327522673,0.00494939369857406,0.0140150638497743,0.000117699391742221,0.00782937100893966,0.0100068255256247,0.00451679574069486,0.0233506856733341,0.0116252735307936
