date,name,return
20020131,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20020131,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20020228,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20020228,ALD400 - AA&A Global Equity Value Fund Series F,missing
20020228,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20020228,CCL951 - CC&L Absolute Return Fund Series F,missing
20020228,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20020228,CRY103 - Amethyst Arbitrage Fund Class F,missing
20020228,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20020228,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20020228,ECM100 - King & Victoria RSP Fund Class A Units,missing
20020228,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20020228,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20020228,KAI103 - KAI Core Equity Pool Class O,missing
20020228,KAI303 - KAI Core Listed Equity Pool Class O,missing
20020228,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20020228,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20020228,LWP214 - Lightwater Nimble Fund Class O,missing
20020228,MAJ263 - Northfront Equity Fund Series N,missing
20020228,MAJ364 - Evovest Global Equity Fund Series E,missing
20020228,MAJ603 - Limpid Global Fund Series S,missing
20020228,MAJ868 - TURN8 Alternative Fund Series T,missing
20020228,MBP109 - MFS Canadian Fixed Income Fund,0.005297
20020228,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20020228,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20020228,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20020228,PTL054 - Portland Focused Plus Fund LP Series P,missing
20020228,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20020228,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20020228,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20020228,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20020228,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20020328,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20020328,ALD400 - AA&A Global Equity Value Fund Series F,missing
20020328,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20020328,CCL951 - CC&L Absolute Return Fund Series F,missing
20020328,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20020328,CRY103 - Amethyst Arbitrage Fund Class F,missing
20020328,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20020328,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20020328,ECM100 - King & Victoria RSP Fund Class A Units,missing
20020328,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20020328,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20020328,KAI103 - KAI Core Equity Pool Class O,missing
20020328,KAI303 - KAI Core Listed Equity Pool Class O,missing
20020328,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20020328,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20020328,LWP214 - Lightwater Nimble Fund Class O,missing
20020328,MAJ263 - Northfront Equity Fund Series N,missing
20020328,MAJ364 - Evovest Global Equity Fund Series E,missing
20020328,MAJ603 - Limpid Global Fund Series S,missing
20020328,MAJ868 - TURN8 Alternative Fund Series T,missing
20020328,MBP109 - MFS Canadian Fixed Income Fund,-0.016771
20020328,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20020328,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20020328,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20020328,PTL054 - Portland Focused Plus Fund LP Series P,missing
20020328,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20020328,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20020328,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20020328,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20020328,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20020430,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20020430,ALD400 - AA&A Global Equity Value Fund Series F,missing
20020430,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20020430,CCL951 - CC&L Absolute Return Fund Series F,missing
20020430,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20020430,CRY103 - Amethyst Arbitrage Fund Class F,missing
20020430,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20020430,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20020430,ECM100 - King & Victoria RSP Fund Class A Units,missing
20020430,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20020430,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20020430,KAI103 - KAI Core Equity Pool Class O,missing
20020430,KAI303 - KAI Core Listed Equity Pool Class O,missing
20020430,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20020430,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20020430,LWP214 - Lightwater Nimble Fund Class O,missing
20020430,MAJ263 - Northfront Equity Fund Series N,missing
20020430,MAJ364 - Evovest Global Equity Fund Series E,missing
20020430,MAJ603 - Limpid Global Fund Series S,missing
20020430,MAJ868 - TURN8 Alternative Fund Series T,missing
20020430,MBP109 - MFS Canadian Fixed Income Fund,0.013742
20020430,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20020430,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20020430,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20020430,PTL054 - Portland Focused Plus Fund LP Series P,missing
20020430,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20020430,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20020430,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20020430,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20020430,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20020531,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20020531,ALD400 - AA&A Global Equity Value Fund Series F,missing
20020531,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20020531,CCL951 - CC&L Absolute Return Fund Series F,missing
20020531,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20020531,CRY103 - Amethyst Arbitrage Fund Class F,missing
20020531,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20020531,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20020531,ECM100 - King & Victoria RSP Fund Class A Units,missing
20020531,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20020531,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20020531,KAI103 - KAI Core Equity Pool Class O,missing
20020531,KAI303 - KAI Core Listed Equity Pool Class O,missing
20020531,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20020531,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20020531,LWP214 - Lightwater Nimble Fund Class O,missing
20020531,MAJ263 - Northfront Equity Fund Series N,missing
20020531,MAJ364 - Evovest Global Equity Fund Series E,missing
20020531,MAJ603 - Limpid Global Fund Series S,missing
20020531,MAJ868 - TURN8 Alternative Fund Series T,missing
20020531,MBP109 - MFS Canadian Fixed Income Fund,0.008531
20020531,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20020531,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20020531,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20020531,PTL054 - Portland Focused Plus Fund LP Series P,missing
20020531,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20020531,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20020531,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20020531,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20020531,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20020628,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20020628,ALD400 - AA&A Global Equity Value Fund Series F,missing
20020628,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20020628,CCL951 - CC&L Absolute Return Fund Series F,missing
20020628,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20020628,CRY103 - Amethyst Arbitrage Fund Class F,missing
20020628,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20020628,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20020628,ECM100 - King & Victoria RSP Fund Class A Units,missing
20020628,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20020628,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20020628,KAI103 - KAI Core Equity Pool Class O,missing
20020628,KAI303 - KAI Core Listed Equity Pool Class O,missing
20020628,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20020628,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20020628,LWP214 - Lightwater Nimble Fund Class O,missing
20020628,MAJ263 - Northfront Equity Fund Series N,missing
20020628,MAJ364 - Evovest Global Equity Fund Series E,missing
20020628,MAJ603 - Limpid Global Fund Series S,missing
20020628,MAJ868 - TURN8 Alternative Fund Series T,missing
20020628,MBP109 - MFS Canadian Fixed Income Fund,0.005829
20020628,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20020628,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20020628,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20020628,PTL054 - Portland Focused Plus Fund LP Series P,missing
20020628,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20020628,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20020628,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20020628,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20020628,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20020731,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20020731,ALD400 - AA&A Global Equity Value Fund Series F,missing
20020731,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20020731,CCL951 - CC&L Absolute Return Fund Series F,missing
20020731,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20020731,CRY103 - Amethyst Arbitrage Fund Class F,missing
20020731,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20020731,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20020731,ECM100 - King & Victoria RSP Fund Class A Units,missing
20020731,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20020731,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20020731,KAI103 - KAI Core Equity Pool Class O,missing
20020731,KAI303 - KAI Core Listed Equity Pool Class O,missing
20020731,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20020731,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20020731,LWP214 - Lightwater Nimble Fund Class O,missing
20020731,MAJ263 - Northfront Equity Fund Series N,missing
20020731,MAJ364 - Evovest Global Equity Fund Series E,missing
20020731,MAJ603 - Limpid Global Fund Series S,missing
20020731,MAJ868 - TURN8 Alternative Fund Series T,missing
20020731,MBP109 - MFS Canadian Fixed Income Fund,0.014144
20020731,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20020731,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20020731,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20020731,PTL054 - Portland Focused Plus Fund LP Series P,missing
20020731,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20020731,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20020731,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20020731,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20020731,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20020830,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20020830,ALD400 - AA&A Global Equity Value Fund Series F,missing
20020830,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20020830,CCL951 - CC&L Absolute Return Fund Series F,missing
20020830,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20020830,CRY103 - Amethyst Arbitrage Fund Class F,missing
20020830,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20020830,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20020830,ECM100 - King & Victoria RSP Fund Class A Units,missing
20020830,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20020830,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20020830,KAI103 - KAI Core Equity Pool Class O,missing
20020830,KAI303 - KAI Core Listed Equity Pool Class O,missing
20020830,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20020830,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20020830,LWP214 - Lightwater Nimble Fund Class O,missing
20020830,MAJ263 - Northfront Equity Fund Series N,missing
20020830,MAJ364 - Evovest Global Equity Fund Series E,missing
20020830,MAJ603 - Limpid Global Fund Series S,missing
20020830,MAJ868 - TURN8 Alternative Fund Series T,missing
20020830,MBP109 - MFS Canadian Fixed Income Fund,0.012762
20020830,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20020830,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20020830,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20020830,PTL054 - Portland Focused Plus Fund LP Series P,missing
20020830,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20020830,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20020830,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20020830,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20020830,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20020930,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20020930,ALD400 - AA&A Global Equity Value Fund Series F,missing
20020930,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20020930,CCL951 - CC&L Absolute Return Fund Series F,missing
20020930,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20020930,CRY103 - Amethyst Arbitrage Fund Class F,missing
20020930,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20020930,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20020930,ECM100 - King & Victoria RSP Fund Class A Units,missing
20020930,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20020930,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20020930,KAI103 - KAI Core Equity Pool Class O,missing
20020930,KAI303 - KAI Core Listed Equity Pool Class O,missing
20020930,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20020930,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20020930,LWP214 - Lightwater Nimble Fund Class O,missing
20020930,MAJ263 - Northfront Equity Fund Series N,missing
20020930,MAJ364 - Evovest Global Equity Fund Series E,missing
20020930,MAJ603 - Limpid Global Fund Series S,missing
20020930,MAJ868 - TURN8 Alternative Fund Series T,missing
20020930,MBP109 - MFS Canadian Fixed Income Fund,0.012509
20020930,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20020930,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20020930,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20020930,PTL054 - Portland Focused Plus Fund LP Series P,missing
20020930,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20020930,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20020930,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20020930,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20020930,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20021031,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20021031,ALD400 - AA&A Global Equity Value Fund Series F,missing
20021031,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20021031,CCL951 - CC&L Absolute Return Fund Series F,missing
20021031,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20021031,CRY103 - Amethyst Arbitrage Fund Class F,missing
20021031,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20021031,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20021031,ECM100 - King & Victoria RSP Fund Class A Units,missing
20021031,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20021031,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20021031,KAI103 - KAI Core Equity Pool Class O,missing
20021031,KAI303 - KAI Core Listed Equity Pool Class O,missing
20021031,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20021031,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20021031,LWP214 - Lightwater Nimble Fund Class O,missing
20021031,MAJ263 - Northfront Equity Fund Series N,missing
20021031,MAJ364 - Evovest Global Equity Fund Series E,missing
20021031,MAJ603 - Limpid Global Fund Series S,missing
20021031,MAJ868 - TURN8 Alternative Fund Series T,missing
20021031,MBP109 - MFS Canadian Fixed Income Fund,-0.00272
20021031,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20021031,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20021031,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20021031,PTL054 - Portland Focused Plus Fund LP Series P,missing
20021031,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20021031,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20021031,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20021031,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20021031,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20021129,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20021129,ALD400 - AA&A Global Equity Value Fund Series F,missing
20021129,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20021129,CCL951 - CC&L Absolute Return Fund Series F,missing
20021129,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20021129,CRY103 - Amethyst Arbitrage Fund Class F,missing
20021129,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20021129,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20021129,ECM100 - King & Victoria RSP Fund Class A Units,missing
20021129,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20021129,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20021129,KAI103 - KAI Core Equity Pool Class O,missing
20021129,KAI303 - KAI Core Listed Equity Pool Class O,missing
20021129,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20021129,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20021129,LWP214 - Lightwater Nimble Fund Class O,missing
20021129,MAJ263 - Northfront Equity Fund Series N,missing
20021129,MAJ364 - Evovest Global Equity Fund Series E,missing
20021129,MAJ603 - Limpid Global Fund Series S,missing
20021129,MAJ868 - TURN8 Alternative Fund Series T,missing
20021129,MBP109 - MFS Canadian Fixed Income Fund,0.003505
20021129,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20021129,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20021129,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20021129,PTL054 - Portland Focused Plus Fund LP Series P,missing
20021129,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20021129,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20021129,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20021129,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20021129,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20021231,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20021231,ALD400 - AA&A Global Equity Value Fund Series F,missing
20021231,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20021231,CCL951 - CC&L Absolute Return Fund Series F,missing
20021231,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20021231,CRY103 - Amethyst Arbitrage Fund Class F,missing
20021231,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20021231,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20021231,ECM100 - King & Victoria RSP Fund Class A Units,missing
20021231,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20021231,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20021231,KAI103 - KAI Core Equity Pool Class O,missing
20021231,KAI303 - KAI Core Listed Equity Pool Class O,missing
20021231,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20021231,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20021231,LWP214 - Lightwater Nimble Fund Class O,missing
20021231,MAJ263 - Northfront Equity Fund Series N,missing
20021231,MAJ364 - Evovest Global Equity Fund Series E,missing
20021231,MAJ603 - Limpid Global Fund Series S,missing
20021231,MAJ868 - TURN8 Alternative Fund Series T,missing
20021231,MBP109 - MFS Canadian Fixed Income Fund,0.018745
20021231,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20021231,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20021231,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20021231,PTL054 - Portland Focused Plus Fund LP Series P,missing
20021231,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20021231,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20021231,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20021231,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20021231,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20030131,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20030131,ALD400 - AA&A Global Equity Value Fund Series F,missing
20030131,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20030131,CCL951 - CC&L Absolute Return Fund Series F,missing
20030131,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20030131,CRY103 - Amethyst Arbitrage Fund Class F,missing
20030131,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20030131,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20030131,ECM100 - King & Victoria RSP Fund Class A Units,missing
20030131,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20030131,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20030131,KAI103 - KAI Core Equity Pool Class O,missing
20030131,KAI303 - KAI Core Listed Equity Pool Class O,missing
20030131,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20030131,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20030131,LWP214 - Lightwater Nimble Fund Class O,missing
20030131,MAJ263 - Northfront Equity Fund Series N,missing
20030131,MAJ364 - Evovest Global Equity Fund Series E,missing
20030131,MAJ603 - Limpid Global Fund Series S,missing
20030131,MAJ868 - TURN8 Alternative Fund Series T,missing
20030131,MBP109 - MFS Canadian Fixed Income Fund,-0.00708
20030131,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20030131,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20030131,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20030131,PTL054 - Portland Focused Plus Fund LP Series P,missing
20030131,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20030131,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20030131,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20030131,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20030131,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20030228,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20030228,ALD400 - AA&A Global Equity Value Fund Series F,missing
20030228,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20030228,CCL951 - CC&L Absolute Return Fund Series F,missing
20030228,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20030228,CRY103 - Amethyst Arbitrage Fund Class F,missing
20030228,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20030228,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20030228,ECM100 - King & Victoria RSP Fund Class A Units,missing
20030228,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20030228,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20030228,KAI103 - KAI Core Equity Pool Class O,missing
20030228,KAI303 - KAI Core Listed Equity Pool Class O,missing
20030228,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20030228,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
20030228,LWP214 - Lightwater Nimble Fund Class O,missing
20030228,MAJ263 - Northfront Equity Fund Series N,missing
20030228,MAJ364 - Evovest Global Equity Fund Series E,missing
20030228,MAJ603 - Limpid Global Fund Series S,missing
20030228,MAJ868 - TURN8 Alternative Fund Series T,missing
20030228,MBP109 - MFS Canadian Fixed Income Fund,0.006445
20030228,NBC4627 - NBI Global Tactical Bond Fund Private,missing
20030228,NEW314 - NewGen Equity Long-Short Fund RRSP Class F,missing
20030228,NPP507 - Ninepoint Credit Income Opportunities Fund Class F,missing
20030228,PTL054 - Portland Focused Plus Fund LP Series P,missing
20030228,RBF10590 - RBC Qube Market Neutral World Equity Fund (CAD Hedged) Series A,missing
20030228,TUR170 - Turtle Creek Equity Fund Class I Series 1.0 - 170,missing
20030228,TUR216 - Turtle Creek Equity Fund Class I Series U.S. 2.0 - 216,missing
20030228,TUR631 - Turtle Creek US Equity Fund Class F USD Cash Distribution 1 - 631,missing
20030228,VCC111 - Vision Strategic Opportunity Fund Limited Partnership,missing
20030331,AHP198 - Arrow East Coast Investment Grade II Fund Class F,missing
20030331,ALD400 - AA&A Global Equity Value Fund Series F,missing
20030331,BCM210 - Barometer Tactical Balanced Pool Class O,missing
20030331,CCL951 - CC&L Absolute Return Fund Series F,missing
20030331,CFM134A - Canso Short Term and Floating Rate Income Fund Class A,missing
20030331,CRY103 - Amethyst Arbitrage Fund Class F,missing
20030331,CVT421 - Capstone Traditional Equity Pool Fund Class I,missing
20030331,DON201 - Donville Kent Capital Ideas Fund Class A,missing
20030331,ECM100 - King & Victoria RSP Fund Class A Units,missing
20030331,HIL240 - Hillsdale Canadian Small Cap Equity Fund Series A CA$,missing
20030331,IGI1737 - IG PanAgora Risk Parity Private Pool F,missing
20030331,KAI103 - KAI Core Equity Pool Class O,missing
20030331,KAI303 - KAI Core Listed Equity Pool Class O,missing
20030331,LDM031 - Nymbus Sustainable Enh Short-Term Bonds Fd Class I,missing
20030331,LGQ785 - Purpose Credit Opportunities Fund Prescribed Series A,missing
